#REFERENCE 3 47.2332780 26.7604950
6.1 9.515 -7.801 0.248 0.035 131.54 3.957 2.15 -13.625 10.063 1.42 0.74
6.1 9.515 -7.801 0.248 0.035 131.54 3.957 2.15 28.859 -42.606 2.15 -0.00
12.2 0.149 -8.275 0.205 0.075 78.89 5.560 1.53 0.238 2.023 -1.93 3.46
12.2 0.149 -8.275 0.205 0.075 78.89 5.560 1.53 -13.132 29.784 2.47 -0.94
12.2 0.149 -8.275 0.205 0.075 78.89 5.560 1.53 -16.551 -55.958 1.53 0.00
12.1 0.278 -8.066 0.157 0.044 122.67 5.560 2.38 0.202 1.869 -2.00 4.39
12.1 0.278 -8.066 0.157 0.044 122.67 5.560 2.38 -16.211 -55.737 1.55 0.83
12.1 0.278 -8.066 0.157 0.044 122.67 5.560 2.38 -14.295 29.268 2.38 0.00
D1c 9.865 -7.331 0.493 0.131 55.06 6.200 -0.03 31.326 -42.027 2.31 -2.34
D1c 9.865 -7.331 0.493 0.131 55.06 6.200 -0.03 -16.331 10.979 1.27 -1.30
D1c 9.865 -7.331 0.493 0.131 55.06 6.200 -0.03 -5.111 3.722 -0.03 0.00
D1b 10.059 -6.928 0.251 0.024 135.77 6.200 2.54 -5.133 3.469 -0.07 2.61
D1b 10.059 -6.928 0.251 0.024 135.77 6.200 2.54 -16.777 10.562 1.29 1.25
D1b 10.059 -6.928 0.251 0.024 135.77 6.200 2.54 34.211 -38.966 2.54 0.00
D1a 10.153 -7.074 0.190 0.100 57.31 6.200 1.29 34.059 -39.364 2.49 -1.20
D1a 10.153 -7.074 0.190 0.100 57.31 6.200 1.29 -5.372 3.668 0.03 1.26
D1a 10.153 -7.074 0.190 0.100 57.31 6.200 1.29 -16.397 10.433 1.29 0.00
13.2 2.282 -0.950 0.193 0.034 85.31 7.600 2.44 34.881 -22.370 1.81 0.63
13.2 2.282 -0.950 0.193 0.034 85.31 7.600 2.44 -32.735 12.965 1.73 0.71
13.2 2.282 -0.950 0.193 0.034 85.31 7.600 2.44 35.575 36.136 1.99 0.46
13.2 2.282 -0.950 0.193 0.034 85.31 7.600 2.44 -0.013 0.013 -9.57 12.02
13.2 2.282 -0.950 0.193 0.034 85.31 7.600 2.44 -9.647 -48.157 2.44 -0.00
13.1 2.208 -0.680 0.227 0.044 147.46 7.600 2.00 -10.328 -47.756 2.48 -0.48
13.1 2.208 -0.680 0.227 0.044 147.46 7.600 2.00 34.840 37.160 1.96 0.04
13.1 2.208 -0.680 0.227 0.044 147.46 7.600 2.00 -0.012 0.009 -9.66 11.66
13.1 2.208 -0.680 0.227 0.044 147.46 7.600 2.00 -33.236 12.149 1.74 0.26
13.1 2.208 -0.680 0.227 0.044 147.46 7.600 2.00 34.153 -23.090 2.00 0.00
